Tanakh.Commentary.Abarbanel	Tanakh.Commentary.Bekhor_Shor	Tanakh.Commentary.Chizkuni	Tanakh.Commentary.Daat_Zkenim	Tanakh.Commentary.Ibn_Ezra	Tanakh.Commentary.Paaneach_Raza	Tanakh.Commentary.Radak	Tanakh.Commentary.Ralbag	Tanakh.Commentary.Ramban	Tanakh.Commentary.Rashbam	Tanakh.Commentary.Rashi	Tanakh.Commentary.Rosh	bavli	midrash.Bemidbar_Rabbah	midrash.Bereishit_Rabbah	midrash.Derech_Eretz_Zuta	midrash.Devarim_Rabbah	midrash.Eichah_Rabbah	midrash.Ein_Yaakov	midrash.Esther_Rabbah	midrash.Kohelet_Rabbah	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai	midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai.Additions	midrash.Midrash_Aggadah	midrash.Midrash_Lekach_Tov_on_Ruth	midrash.Midrash_Mishlei	midrash.Midrash_Tanchuma	midrash.Midrash_Tanchuma_Buber	midrash.Midrash_Tehillim	midrash.Pesikta_D'Rav_Kahanna	midrash.Pesikta_Rabbati	midrash.Pirkei_DeRabbi_Eliezer	midrash.Ruth_Rabbah	midrash.Seder_Olam_Rabbah	midrash.Shemot_Rabbah	midrash.Shir_HaShirim_Rabbah	midrash.Sifrei_Bamidbar	midrash.Sifrei_Devarim	midrash.Tanna_Debei_Eliyahu_Rabbah	midrash.Vayikra_Rabbah	minor_tractate.Avot_D'Rabbi_Natan	minor_tractate.Tractate_Derekh_Eretz_Rabbah	minor_tractate.Tractate_Kallah_Rabbati	minor_tractate.Tractate_Soferim	mishnah	tosefta	yerushalmi	text
1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	מנחש היה ניסיתי בנחש שלי שעל ידך בא ברבות אלי כשבאת לכאן לא היולי בנים שנא
0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	והנה רחל בתובאה עם הצאן  אפשר יש לו בנים ושולח כתו אצל הר ועים  עבשו היו לו
0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	בנים שנא וישמע את דברי בני לבן  אתה ידעת את אשר עבדתיך ואת חשבון מיעוט מקנך
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שבא לידי מתחלה כמה היו  ויברך יי אותך לרגלי מכאן אמרו חזל ישחל אדם מחרבת בית
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	וישרגל אדם מברכת בית  ומן המכרכין רגל יעקב שנא ויברך יי אותך לרגלי  וענתה בי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	צדקתי אם תחשדני שאני כועל משלך כלום תענה בי צרקתי כיתבא צדקתנו ועיד על שכה
0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	לפניך שלא תמצא בעדרי כי אם נקודים וטלואים וכל שתמצא בהן שאינונקוד וטלוא אוחום
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	בידוע שגנכתיו לך ובגניבה הוא שרוי אצלי  ויסר ביום ההוא את התישים העקודים והטלואי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	יש אומרי בלכן התחיל תחלה לבטל התנאין כי לא היה תנאי אלא לבטל העלואים והוא הסיר
0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	גם העקודים  ולא היה לו להסיר אלא הקטנים והוא הסיר הגמלים על כן הורשה יעקב לעשו
1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	כל מה שאפשר דכתי עם עקש תתפל  והבה שמעת פלתו והצילו מרמאותיו כי אעם שהחני
2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	את משכורתו  מונים שלח הבה מלאכיו והיה מביא העתודים מעדר לכן ועולים על צאן יעק
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	להוליד עקודים נקודים וברורים כראותו העול והחמס שהיה עושה בו לכן  ומזה הורשה יעקב
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	ואהיה על
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לעשות תחבולות במקלות  שוב אל ארץ אבותיך  אמרו חכמי זל אין שכינה במקום שיש
0	0	0	0	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	בו עז תדע לך שכל זמן שהיה יעקב בבית לבן לא נגלה עליו הדבר מפני עז שבבית לבן  אמ
0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	הבה ליעקב אעפ שהכטחתיך והנה אנכי עמך איני יכול לטמא כבודי בבית לבן הרשע צא
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	מבית לבן ושוב אל ארץ אבותיך ושם אהיה עמך  וישלח יעקב ויקרא לרחל וללאה  תחלק
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	לרחל ואחר כך ללאה שהיא היתה עקר הבית שכשכילה נזדווב יעקב עם לבן  ויאמר להן
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	רואה אנכי וכו ואלהי אבי היה עמדי  ואמר לי קום צאמן הארץ הזאת  ותען רחל ולאה 
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	כל אשר אמר אלהים אליך עשה  כששמע יעקב כן  וישא את בניו ואת נשיו על הגמלים 
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ותגנוב רחל את התרפים אשרלאביה  ולמה נכה אותם שלאיהו מגידין ללכן שברח יעקב
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	וכל אשר לו  ומנין שהתרפים מדברים שנא כי התרפים דבריו און  ומה הן התרפים מביין
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	אדם בכור ושוחטין ומולקין אותו ומולסין אותו כמלח ובשמים וכותבין על צין זהב שם
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	רוח הטומאה ומניחין אותו הצן תחת לשונו במכשפות ונותנין אותו בקיר ומד ליךין לפניו
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	נרות ומשתחוים לו והוא מדבר עמהם בלחש  היינו דבתי כי התרפים דברו און לפי וכבה
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	אותם רחל  ועוד בדי להכרית עז מכית אביה  ויונד ללבן כיום הג כי ברח יעקב  ולקח לבן
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	את כל אשר עירו גבורי כח ורדף אחריו להרגו  ירד מיבאל ושלף חרבו אחריו ובקש להרגו 
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אמ לו השמר לך מדבר עם יעקב מטוב עדרע  השכים לכן בבקר וראה את כל אשר
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	ליעקב  אמ כל אלו משלי הם הואיל ולקחת את כל אלה למה גנבת את אלהי שלי שהייתי
0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	משתחוה להם  ויעקב לא ידע כי רחל גנבתם ואמ בל מי שגנב את התרפים ימות בלא
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	עתו  והיוצא מפיצריק ביוצא מפי מלאך וילבה ומתה  שנא ויהי בצאת נפשה כמתה 
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	לולי אלהי אכי  ויוכח אמש  נוטריקון  אמת  משפנו  שלום  גכ אמ הנביא הושע
0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	כהפטרה ויברח יעקב שדה אדם ארם  כי כמו שהלך הוא בפחד גדול וסבל כמה עמיים
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	ומכלם הצילהו השם וקיים לו והנה אנכי עמך  כן יהיה השם עמנו כי ויחזירנו לארצהו
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	לציון ולירושלם שנא כי מציון תצא תורה ודבר יי מירושלם  וכן יהי רצון 
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	ורשל יעקב מלאכים לפניו אלעשו אחין ארצה שעיר שדה אדום  אהזל למה
0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	שלח יעקב אל עשו שלוחים  אלא כך אמ יעקב אשלח לו שרוחים אם
0	0	0	0	0	1	0	0	0	0	1	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	יחזור בתשובה  אמ להם אמרו לו אל תהי סבור ביעקב כדרך שיצא מבית אביו הוא
1	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	עומד שנא כי כמקלי עברתי את הירדן הזה וה  ויצו אותם לאמר כה תאמרון לאדוני
1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לעשו  אמ ר יהושע ישלנו לא חוז דרכו ולסבול הנסיונות כמו שסבל הוא ולעשום
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	הטני ירים שהוא נושה לאחי כשראה נם שו כברה ובמו שהכניע ע צאוו לניו וקרוי
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אדון לפני שלוחיו וצוהלהם שיאמרו לו כה אמר עבדך יעקב כל זה רמזלנו שנשפיל עצמנו
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	בגלות לפני בניו ונקראם אדונים וכי אנחנו עבדים להם  ואמרו במדרש הבי הקדוש היה
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	כותב כה לאו טונינוס כה אמר עבדך יהודה  והיה הדבר רע בעיני אנטונינוס ואמ לו מי
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	יתנני להיות עבדך לעולם הבא  אמלו רבי הקדוש איני גדול מזקני  ואינך גדול מזקנך
0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	אמ לו וכיצד אמ לו רבי הקדוש מפני שיעקב אבי שלח לעשו אביך כה תאמרון לא דוני לעשו
1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לח לוק כבובו כבוד למלכות  ואנידין הוא שאומר עלי עבדך  עם לבן גרתי לא נעשיתי שר
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	וכגיד אלא גר אינך כדאי  ויש במדרש גרתי קימתי תרג משות כמנין גרתי  שור וחמור 
1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	וכלא היה לו אלא שור אחד וחמור אחד  ומן הדורון שלו ששלח לאחיו אתה למד מה היה לו
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	עזים מאתים וה  אלא שהצדקים ממעטין את עבמן והרשעים חרוממין את עבמן  ועשוו
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אמ ישלירב עליהן נאמר יש מתעשר ואין כל מתרושש והון רב  וישובו המלאכי וכו  ונרארה
1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מן הכשט שלא רצה עשו לראות השלוחים אלא ששלחו לו הדברים כי הכתו לאהגיד היאך קבלם 
0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	אלא שכתו וישובו המלאכים  אלא ששמעו במחנה עשו כי היה רוצה לבוא אליו בחמק שפוכה
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	מיד ויירא יעקב מאד ויצר לו  ויירא מעשו  וייצר ממיתת אביו כיעשו אמ יקרבו ימי אבל אבי
0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	ואהרגה את יעקב אחי  והוא בא להרגני אמ ודאי מת יצחק אב וזהו שאמ אלה  אכי יצוק שאין
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מיחדין השם בחיי הצדיקים  ואמרו במדר כי יעקב היה ירא מן החרדה שהחריד יצחק שנא תו
0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	ויחרד יצחק חרדה וכו נאמי עשו אחי מכבד אבי ואני צערתיו כמו שאמ רשבג מינתן שהייתי מכבא
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לאבי כעשו אב מכבד את אבי בבגד חולין בודי הבית ויוצא לחוץ בבגדים נאים כמו שאמרו במדר
2	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	רכה  אמ רשבג כל נמי שמשתי את אבא ולא שמשת  אחד ממאה ששמש עשו לאביו אני הייתי
0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	מושמשו בבגדים מלוכלכין ועל זה היה ירא מאד והבעיח לו הבה מאדום  כלומ אל תשרא מאותה
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	חרדה  וזימן עצמו לג דברים לדורון ולמלחמה ולת פלה ולמלחמה  זיינם מבפנים והלבישם
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	בגדים לבנים מבחוץ וחלקם לב מחנות ויאמר אם יבא עשו אל המחנה האחת והכהו והיה
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	המחנה לפלטה  ואחר שהומין עבוו למלחמה עמד והתפלל ואמ רבורו שלעולם לאכך
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	אמרת לי שוב לארצך ולמולדתך ואטיבה עמך  והרי עשו בא להרגני ואני מתירא עמך לפי שאינו
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	מתירא ממך  מכאן אמרו חול אל תתירא מפני איש שוטר ומושל אלא מכם אדם שישבו יראת
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	שמים  קטנתי מכל החסדים כלומ קטן אני להיות ראוי לכל החסדים אשר עשית וכו  והתקי
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	עצמו לדורון שנא ויקח מן הבא בידו מנחה לעשו אחיו  אמרו חזל מלגליות שהיה מוליך
0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	בידו  ורת פי נץ כי זה הוא מביא אדם בידו והוא היה איש ביד  אמרו חזל הדורון ששלח יעק
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	לעשו הבהמות והחיות כלן חמש מאות וחמשים  והם סימן לגליות  ולות מצרים תל שנה שלות
2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	בכל עשנה  עלות יון ל שנה  והמבין  בין  ועירים עשרה  ואזל אמרו ורמזו רמז לעונה
0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	מן התורה  וריוחתשימו בין עדר ובין עדר  כדי ל השביע עינו של רשע  ואמרו מול כל
0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	זה רמז שאם יבואו צרות על בני שיהיה הפרש ביניהן  וכן המסים  ויצו גם את השני וכו 
0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	יש לשאול כי מאחר שאמ לראשון והנה גם הוא אחרינו למה חזר ואמ גם הנה עבדך יעקב
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	אחרינו  ותירצו התוס תאמרו לו מה טעם אני בא באחרונה כי אינו ברך גאוה כמו שהמלכי
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	והשרים עושין אלא הטעם כי אמר אבפרה פניו במנחה  ויותר יעקב לבדו  אמ ר אליעז
1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	הבה שלח לו מלאך להושיעו ולהצילו מיד עשו ונראה לו כאיש שנא ויאבק איש עמו עד עלו
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	השחר  וכיון שעלה עמוד השחר אמ לו המלאך שלחני שהגיעה עת עמידתי לשרת ולזמר
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	לפני הבה ולא רצה לשלהו  מה עשה המלאך התחיל לשורר ולזמר מן הארץ  וכששמעו העליגוי
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	את קול המלאך שהוא משורר מן הארץ אמרו בשביל כבוד הצדיק אנושמעין את קול המלאך 
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	עליו הכתו אומר מכבף הארץ זמירות שמענו צבי לצדיק  ועוד אמ לו שלחני אמ לס אשלחך
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	עד שתברכני ותאמר לישמך  וקרא לו שמו ישראל כשמו שנקרא שמו ישר אל ויברך אובו
0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	שם  וחול אמרו בזה האיש שנת אבק עם יעקב שהוא שרו של עשו ובא להזיקו ולקטקע
0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ביצתו  והואצולע אמ ר ברכיה מלמד שלא זרחה השמש אלא לרפאתו אבל לאחרים לאורה 
0	0	0	0	0	0	1	1	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	ר הונא בר ארא אומ השמש ההוא היה מרפא ליעקב ומלהטת לעשו ואלופיו  כך לעתיד
0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	לבוא בניך מרפא השמש ומלהטת את אומות העולם  מרפא כהן שנא וזרחה לכם יראי שמי
0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	שמש צדקה ומרפא בכנפיה  ומלהטת באומות העולם שנא כי הנה היום בא בוער כתנור 
1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	עלכן לא יאכלו בני ישראל את גיד הנשה  למה נקרא שמו גיד הנשה  שנשה את מקומו   ויחץ
