line_text	mishnah	bavli	tosefta	minor_tractate	midrash_tannaitic	midrash_amoraic	yerushalmi
אחר דרכיו וכמדותיו תעשו  אהוב זלים בקר חולים  גמול	0	2	0	0	0	0	0
חסדים תחזור אבידת ומשכונות ופקדונות  כי את זה לעומ	0	1	0	0	0	0	0
זה עשה הילהים  ואם תעשו תהיו בטוחים שימחול וכם כל	0	4	0	0	0	0	0
עונותיכם  וכן אמ לו משה מי אכל לﭏך בדרכיך  דכת ײ בסופה	0	4	0	0	0	0	0
ונסערה דרכו  אל המקו כל ארחות ײ חסד ואמת  חסד זה	0	0	0	0	0	2	0
נמילות חסדים  אמת זו תורה ולמי נתן כל זה לנצרי עדו תין ותו	0	0	0	0	2	0	0
ותורותיו ומשפטי  הותני ײ דרכיך ואהלך באמתך  אמ	0	0	0	0	0	1	0
דוד רבו של עולם יחד לבי ליראה את שמך  משל לאדם	0	0	0	0	0	1	0
שיש לו שתי פרות האחת חורשת והאחרת אינה	0	0	0	0	0	2	0
חורשת  מה עשה נטל העזל מזו ונתן על זו שאינה חורשות	0	0	0	0	0	3	0
כדי שתחרוש  דבר שאינה רוצה לקבלה מעולם עושה לה בעל	0	0	0	0	0	5	0
כרחה ומדריך אותה להיכן שהוא מבקש  ויצרך הרע אין אח	0	0	0	0	0	8	0
מדמיך אותו לרצון בוראך  וזהשכת הורני ײ את דרכיך	0	0	0	0	0	7	0
היאלה משאול יפשי מדרך המנאפים הארדים בעמקי שאול	0	0	0	0	0	4	0
כד כי לײ הרחמים והסליחות כי מרדון נו  היהלו לומר	0	0	0	0	0	1	0
כי שמרנו את ושרתו  לא אר אנתן יפה כת  בנוהג שנשלם	0	1	0	0	0	0	0
פועל שעושה עם בעל הבית באמונה נותן לו שכרו משלם	0	0	0	0	0	3	0
ואימתי מחזיק לו טונה כאשר נתן לו שכרו  לכך כתי לײ הרח	0	0	0	0	0	4	0
הרחמים והסליחות כי מרדנו בו  קר שממא בר בחמני	0	0	0	0	0	7	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
ראית מימיך שמורדין במלך והוא מספיק להם מזונות  כתי	0	0	0	0	0	12	0
ויעשו עגל בחורב והמן יורד  הם מקריבין לפניו עז ולא היה	0	0	0	0	0	16	0
המן פוסק ההד ביחזקאל ולחמי וגו  לכך כת לײ הרחמי והסליח	0	0	0	0	0	11	0
אעפ שמרדנו וחטאנו ופשענו לו  אר הונא בר ברכיה כל ב	0	0	0	0	0	4	0
המשתתף שם שמים בצערו כופלין לו פרנסתו  שנ והיה הש	0	5	0	0	0	0	0
השם בצריך וכסף תועפות לך  ר שמואל  בר נחמני או פרנסה	0	8	0	0	0	0	0
מעופפת לו כצפור שנ וכסף תועפות לך  שאל משה	0	9	0	0	0	0	0
את המקום  הודיעני ײ את דרכיך  אמ משה רבונו	0	5	0	0	0	0	0
של עולם מפני מה יש צדיק וטוב ויש צדיק ורע לו  יש רשע וטו	0	9	0	0	0	0	0
לו ויש רשע ורע לו  אל צדיק וטוב לו צדיק בן צדיק  צדיק ו	0	18	0	0	0	0	0
ורע לו צדיק בן רשע  רשע ורע לו רשע בן רשע  רשע וטוב לו ב	0	24	0	0	0	0	0
רשע בן צדיק  והכתי פוקד עון אבות על בנים וכתי לא יומתו	0	16	0	0	0	0	0
אבות על בנים  כאן שאוחזין מעשה אבותיהם בידיהם  כאן כ	0	11	0	0	0	0	0
שאין אוחזין  והכי קאמ צדיק וטוב לו צדיק גמור  וצדיק ורע	0	11	0	0	0	0	0
לו שאינו גמור  וכן לרשע  ותניא מותר להתגרות	0	10	0	0	0	0	0
ברשעים שנ עזבי ײ יהללו רשע  וכת אל תקנא במריעים ואל ת	0	8	0	0	0	0	0
וב תתחר	0	1	0	0	0	0	0
תקנא בעושי עולה והכי קאמ אל תתחר במרעים להיות כמרעי	0	5	0	0	0	0	0
וכן בעושי עולה  ואל תקנא בחטאים כי אם ביראת ײ ואם ראי	0	7	0	0	0	0	0
רשע שהשעה משחקת לו אל תתגרה בו שנ יחילו דרכיו בכל נ	0	10	0	0	0	0	0
עת  ולא עוד אלא שזוכה בדין שנ מרום משפטיך מנגדו  ולא נ	0	8	0	0	0	0	0
עוד אלא שרודה בשנאיו שנ כל צרריו יפיח בהם  וזה ברשע	0	10	0	0	0	0	0
שהשעה משחקת לו  ואיכא דאמ הא בצדיק גמור הא בצ	0	9	0	0	0	0	0
בצדיק שאינו גמור  צדיק ממנו בולע  צדיק גמור אינו בולע	0	11	0	0	0	0	0
ואיכ דאמ הא והא בצדיק גמור ושעה משחקת שני	0	8	0	0	0	0	0
בעא מיניה ר יהודה הנשיא מר אמי  מאי דכתי בטחו	0	7	0	0	0	0	0
בײ עדי עד כי ביה צור עולמים  אל כל התולה בטחונו	0	2	0	0	0	0	0
בײ מחסה לו בעולם הזה ולעולם הבא  אל אנא הכא הכי קא	0	2	0	0	0	0	0
קשיא לי מאי דכתי ביה ולא כתי יה  דריש ר יהוד בר אל	0	2	0	0	0	0	0
אלעאי אילו שני עולמים  אבל איני יודע אם העולם הזה	0	3	0	0	0	0	0
ביה או העולם הבא  כשהוא או אלה תלדות השמים והאר	0	4	0	0	0	0	0
בהבראם אל תקרי בהבראם אלא בהי בראם  ומפני מה נ	0	9	0	0	0	0	0
נברא העולם בהי מפני שדומה לאכסדרא שכל הרוצה לצא	0	15	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
יצאי  ומאי טעמ תליא כרעיה דאי הדר בתשובה מוטב לו	0	16	0	0	0	0	0
כדדריש ריש לקי בא לטהר מסייעין לו  לעיל הארכתי	0	12	0	0	0	0	0
אר יחנ כל התולה בזכות עצמו תולא לו בזכות אחרים	0	4	0	0	0	0	0
וכל התולה בזכות אחרים תולי לו בזכות עצמו  כגון	0	11	0	0	0	0	0
משה שתלה בזכות אחרים שנ זטור לאברהם  וכתי ויאמרר	0	11	0	0	0	0	0
להשמידם לולי משה כחירו  חזקיה תלה בוכות עצמן ראמ	0	8	0	0	0	0	0
וכור אשר התהלכתי לפניך באמת  תלו ליה בזכו אחרי  שנ	0	4	0	0	0	0	0
וגנותי פל העיר הזאת ש למען דוד עבדי  טוב וישר	0	0	0	0	0	0	0
ײ על כן ארה חטאים בדרך  משל למלך שעשה	0	0	0	0	0	0	0
סעודה וזימן את האורחים הגיע ד שעות ולא באו חמשה	0	0	0	0	0	4	0
ולא באו ששה ולא באו  לעת ערב התחילו האורחים ממשמשין	0	0	0	0	0	7	0
ובאין  אמ להם טובה גדולה צריך אני להחזיק לבני שאילולי כן כל	0	0	0	0	0	9	0
אותה סעודה שהתקנתי לכם לכלבים היו משליכים  כך אמ	0	0	0	0	0	5	0
לצדיקים טובה גדולה אני מחדיק לכם שבשבילכם בראתי העולם	0	0	0	0	0	8	0
שאילולי כן שעשיתם מעשים טובים בעולם הזה הרי אבדתי כל	0	0	0	0	0	6	0
הסעודה שהתקנתי לעתיך לצרכיכם  וזה שכתו מה רב טובך אש	0	0	0	0	0	6	0
צפנת ליראיך  למי הייתי נותן לטוב וישר בשביל שהוא מורה	0	0	0	0	4	0	0
חטאים בדרך שיעשו תשונה  תנא תלמיך אמד היה לו לר	0	0	0	0	4	0	0
אליעזר בן יעקב שחטא ונתחייב שריפה לי די למקו אמרו לו	0	0	0	0	0	0	0
הניחו לו שאדם גדול שמש  אל שמואל לרב יהודה תני כי היכי	0	5	0	0	0	0	0
דתתקיים תורתך לחיי העולם הנא שנ כי חיים הם למוצאיהם	0	4	0	0	0	0	0
א ר יהושוע מקובלני מרבן יוחנ בן זכאי ששמע מרבו ורבו מרבו	0	5	0	0	0	0	0
הלכה למשה מסיני שאין אליהו בא אלא להשוות המחלוקת	8	0	0	0	0	0	0
ולא לטמא ולא לטהר ולא לרחק ולא לקרב  וחכמי או לא	10	0	0	0	0	0	0
לרחק ולא לקרב אלא לעשות שלום בעולם שנ הנה יונכי שולח	9	0	0	0	0	0	0
את אליהו הנביא  והשיב לב אבות על בנים ולב אנות בנים על	10	0	0	0	0	0	0
אבותם  כת וחרה אפי ביום ההוא והסתרתי פני  אמ ר	8	0	0	0	0	0	0
רב כל שאינו בהסתר פנים אינו מהם  כלומ כל שאינו צועק	0	9	0	0	0	0	0
ומתרעם מצרות הבאות עליו אלא הכל סובל על יחוד שמו	0	9	0	0	0	0	0
וכל שאינו נהסתר פנים שנועק תמיך ומתרעם  מהרה לאכל	0	5	0	0	0	0	0
פי שבאות אומות העולם ושוללים ובוזדים את ממונו לכך אינו	0	0	0	0	0	0	2
מהם מזרע ישר  וכת ואנכי הסתרתי פני מהם אמ המקום	0	2	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
אעפ שהפתרתי פני מהם  כחלום אדבר בו  דכת ביום ההוא	0	3	0	0	0	0	0
קרא ײ וכי ביום קרא ולא בלילה  אלא שמראין לו לאדם בלילה כדי	0	3	0	0	0	0	0
על הדבר ביום  וכת ואם לא תשמענה במסתרים  מקום יש	0	5	0	0	0	0	0
לו למקום ומסתרים שמו	0	0	0	0	0	2	0
המבקר את החולה יקבל שבר	0	0	0	0	0	2	0
טוב  ומניין לבקור חולים מן התורה  שנ אם כמות אדם תמותון	0	4	0	0	0	0	0
פי הם מתו בלא ביקור  אבל אחרים חולים המוטלין נעריסת	0	4	0	0	0	0	0
צריך לו לאדם לבקר אותם  ומה המבקר או לא ײ שלחו אלא	0	4	0	0	0	0	0
בן דרך בני אדם שיהיו חולים קודם מיתתו  ביקור חולים	0	0	0	0	0	0	1
אין להם שיעור למתן שכרם  ומעשה בתלמיד אחד מתלמידיו	0	3	0	0	0	0	0
שחלה ולא נכנסות חביריו לבקרו  ונכנס ר עקיבא לבקרו  ובשבי	0	3	0	0	0	0	0
שכיבד וריבץ לפניו היה או ר החייתני  ועמד ר עקיבא ודרש כל	0	5	0	0	0	0	0
מי שאינו מבקר חולים כאילו שופך דמים  שכל המבקרו גורם	0	6	0	0	0	0	0
לו שיחיה  ושאינו מבקרו גורם לו שימות  אמ רבא אמא	0	11	0	0	0	0	0
קמא דחליש לא תיגלי לאינשי דלא ליתרע מזליה  כלומ שלא יח	0	14	0	0	0	0	0
יחזיקוהו חולה וימות שרוב חולים מתים  מכאן ואילך פוקו	0	11	0	0	0	0	0
ואבריזן בשוקא  דכל דסני ליה ליחדי דרחים עליה לבעי רחמי	0	10	0	0	0	0	0
שנ בנפל אויביך אל תשמח ובהכשלו אל גל לבך פן יראה ײ ורע	0	7	0	0	0	0	0
בעיניו והשיב מעליו אפו  מלמד שמוחלין לו כל עונותיו  ואמ	0	8	0	0	0	0	0
רבא המבקר את החולה ניצול מדינה של גהינם שנ אשרי משכי	0	8	0	0	0	0	0
אל דל  ואין דל אלא חולה שנ קפדתי ביוורג חיי ומדלה יבצעני	0	8	0	0	0	0	0
ועה כתי מדוע אתה דל ככה נן המלך  ואין רעה אל	0	10	0	0	0	0	0
גהינם שנ כל פעל ײ למענהו עשה וגם רשע ליום	0	5	0	0	0	0	0
רעה ואם ביקר מה שכרו ניצול מדינה של גיהנם  ובעולם הזה	0	12	0	0	0	0	0
ײ שומרהו ומחייהו מן הייסורין  שנ יאושר בארץ שיחו  והכ	0	12	0	0	0	0	0
מתכבדים בו  ואל תתנהו בנפש צריו שיזמננו רעים כנעמן	0	13	0	0	0	0	0
שריפא מצרעתו ואל יזמננו רעים כרחבעם שחילק מלכותו	0	15	0	0	0	0	0
אמ רבין מנין שהמקום ון החולה  שנ יסעדנו על ערס דוי	0	14	0	0	0	0	0
הנכנס לבקר את החולה לא ישב על גבי מטה ולא על גבי ספסל	0	12	0	0	0	0	0
אלא מתעטף ויושב על גבי קרקע מפני ששכינה שרניה על	0	9	0	0	0	0	0
מנותו של הולה  שנ יסעדנו על ערס דוי  וזה אחד מן הדברים	0	9	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
שאדם אוכל פירותיו בעולם הזה והקרן קימת לעולם הבא אילו	0	0	0	0	6	0	0
אחד מהם ביקור חולים  אר אלכסנדרי אר חייא בר אבא	0	0	0	0	6	0	0
אין החולה עומד מחליו עד שמוחלין לו לכל עונותיו	0	8	0	0	0	0	0
שנ הסולח לכל עונינו הרופא לכל תחלואינו  וחוזר לימי עלומין	0	10	0	0	0	0	0
שנ רטפש בשרו מנוער וישוב לאמי עלומיו  שנ כל משכבו	0	11	0	0	0	0	0
הפכת בחליו  אמ רב יוסף שמשכח תלמודו  גדול הנס	0	11	0	0	0	0	0
שנעשה לחולי יותר מהנס שנעשה לחנניה מישא ועזרי דאילו	0	16	0	0	0	0	0
התם אש של הדיוט והכל יכולין לכבות  ושל חולה אש של	0	14	0	0	0	0	0
שמים ואין הכל מ יסולין לכבותה  וכיון שהגיע קינו של אדם הכל	0	12	0	0	0	0	0
מושלים בו  שנ והא כל מצאי יהרגוני  ועוד למשפטיך עמדו	0	10	0	0	0	0	0
היום  אמ שמואל אין מבקרין אלא למי שלחנתו חמה	0	13	0	0	0	0	0
לאפוקי הא דתני אין מבקרין לא על חולי מעיים ולא על העיני	0	13	0	0	0	0	0
ולא על חולי מיחוש הראש  בשלמ חולי בני מעיים משום כיש	0	11	0	0	0	0	0
ביסופא אלא חולי הראש גנינים ומיחוש הראש מאי טעמ	0	8	0	0	0	0	0
דיבורא קשה לעינים ומעלי לרישיה ערסן יפה לחולי וזהו	0	5	0	0	0	0	0
חולשא דשערי  פי שעורים קלופים ומבושלים  הנכנס	0	4	0	0	0	0	0
לבקר החולה או שבת הוא מלזעוק ורפואה	0	2	0	0	0	0	0
קחנה לבא עליך ועל כל ישר אב רביצחק לעולם	0	2	0	0	0	0	0
יבקש אדם רחמים שלא יחלה שאם חלה או לו הבא	0	5	0	0	0	0	0
וכות והפטר  מאי קראה שנ כי יפל הנופל ראוי הוא ליפול	0	9	0	0	0	0	0
מששת ימי בראשית שהרי לא נפל וקראו נופל  אלא שמגלגל	0	16	0	0	0	0	0
זכות על ידי וכאי וחובה עלידי חייב  מי שחלה ונטה למות	0	13	0	0	0	0	0
או לו התוודה שכן דרך כל המומתים מתוודים  אדם יויצא	0	14	0	0	0	0	0
לשוק דומה כמי שנמסר לסרדיוט  חש בראשו דומה כמי	0	16	0	0	0	0	0
שנתנו בקולר שדינו למיתה  עלה למטה שדנו בבד שלמעלה	0	13	0	0	0	0	0
דומה כמי שנתנו לגרדום לידון שנפסק דינו למות אם יש לו	0	7	0	0	0	0	0
פרקליטי כל ומ תשונה ומעשים טובים ניצול ואם לאו אינו	0	2	0	0	0	0	0
ניצול  מי שיש לו צער או חולה בתנך ביתו ילך אצל חכם	0	3	0	0	0	0	0
ויבקש רחמים שנ חמת מלך מלאכי מות ואיש חכם יכפרנה	0	9	0	0	0	0	0
כתי והודעת להם הדרך אשר יכו בה  אמ מר בן גילו נוטל אחד	0	9	0	0	0	0	0
מששים בחליו ואפי הכי מבעי ליה למיזל  אשר ילכ זה ניקור	0	8	0	0	0	0	0
חולים  בה זו קבורה  והינ גמילת חסדים כעוו זקן לפי כבודו	0	13	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
	0	0	0	0	0	0	0
כמה מעליותא איכ לבקר חולים  אמ רבה ברבר חנה	0	10	0	0	0	0	0
כשחלה רבי הקדו נכנסו תלמידיו לבקרו  אמ להם חימה עזה	0	3	0	0	0	0	0
בא לעולם התחילו הם בוכים  ור עקיבא משחק  אמרו לו מפני	0	5	0	0	0	0	0
מה אתה משחק  אמ להם ומפני מה אתם בוכים  אמרו איפש	0	11	0	0	0	0	0
ספר תורה שרוי בצער ולא נבכה  אמ להם לכך אני משחק	0	16	0	0	0	0	0
שכל שי זמן שאני רואה רבינו שאין ייצו מחמיץ ואין דובשנו	0	13	0	0	0	0	0
מדביש שמא חס ושלום קבל ר עולמו  ועכשיו שאני רואה אותו	0	14	0	0	0	0	0
בינער אני שמח  אל עקיבא כלום חסרתי מן התורה אפילו	0	12	0	0	0	0	0
אות אחת  אל למדתנו רבינו כי אין צדיק בארץ אשר יעשה	0	10	0	0	0	0	0
טוב ולא יחטא  תנורבנ כשחלה ר אליעז  נכנסו ארבעה זקנים	0	0	0	0	0	7	0
לבקרו ל טרפון ור יהושוע ור אליעז בן עזריה ור עקיבא  ענה	0	0	0	0	0	7	0
ר טרפון טוב אתה לעולם מטיפה של גשמים  שטיפה של גשמים	0	8	0	0	0	0	0
בעולם הזה ואתה בעולם הבאי ענה ר יהושו ואמ טוב אתה	0	12	0	0	0	0	0
